42060,Glorious,Adjective,"Exhibiting attributes, qualities, or acts that are worthy of or receive glory; noble; praiseworthy; excellent; splendid; illustrious; inspiring admiration; as, glorious deeds.
Eager for glory or distinction; haughty; boastful; ostentatious; vainglorious.
Ecstatic; hilarious; elated with drink.
'deserving or bringing great success and making somebody/something famousvery beautiful and impressivehot, with the sun shining'",/ˈɡlɔːriəs/,"the brilliant court life at Versailles, a long and glorious career, a glorious spring morning
'We congratulate you on this glorious victory.', ""This is a glorious chapter in our country's history."", 'The film looks back at Spain’s glorious past.We sat on the beach and gazed at the glorious sunset.Both her daughters have glorious red hair.They had three weeks of glorious sunshine.a glorious trip to Rome'","Brilliant, Glorious",Inglorious
42293,Gnostic,Adjective,"Knowing; wise; shrewd.
Of or pertaining to Gnosticism or its adherents; as, the Gnostic heresy.
One of the so-called philosophers in the first ages of Christianity, who claimed a true philosophical interpretation of the Christian religion. Their system combined Oriental theology and Greek philosophy with the doctrines of Christianity. They held that all natures, intelligible, intellectual, and material, are derived from the Deity by successive emanations, which they called Eons.
'connected with Gnosticism'",/ˈnɒstɪk/,"Gnostic writings
'gnostic belief systemsthe Gnostic gospels'",Gnostic,Agnostic
42297,Go,Verb,"Gone.
To pass from one place to another; to be in motion; to be in a state not motionless or at rest; to proceed; to advance; to make progress; -- used, in various applications, of the movement of both animate and inanimate beings, by whatever means, and also of the movements of the mind; also figuratively applied.
To move upon the feet, or step by step; to walk; also, to walk step by step, or leisurely.
To be passed on fron one to another; to pass; to circulate; hence, with for, to have currency; to be taken, accepted, or regarded.
To proceed or happen in a given manner; to fare; to move on or be carried on; to have course; to come to an issue or result; to succeed; to turn out.
To proceed or tend toward a result, consequence, or product; to tend; to conduce; to be an ingredient; to avail; to apply; to contribute; -- often with the infinitive; as, this goes to show.
To apply one's self; to set one's self; to undertake.
To proceed by a mental operation; to pass in mind or by an act of the memory or imagination; -- generally with over or through.
To be with young; to be pregnant; to gestate.
To move from the person speaking, or from the point whence the action is contemplated; to pass away; to leave; to depart; -- in opposition to stay and come.
To pass away; to depart forever; to be lost or ruined; to perish; to decline; to decease; to die.
To reach; to extend; to lead; as, a line goes across the street; his land goes to the river; this road goes to New York.
To have recourse; to resort; as, to go to law.
To take, as a share in an enterprise; to undertake or become responsible for; to bear a part in.
To bet or wager; as, I'll go you a shilling.
Act; working; operation.
A circumstance or occurrence; an incident.
The fashion or mode; as, quite the go.
Noisy merriment; as, a high go.
A glass of spirits.
Power of going or doing; energy; vitality; perseverance; push; as, there is no go in him.
That condition in the course of the game when a player can not lay down a card which will not carry the aggregate count above thirty-one.
'to move or travel from one place to anotherto move or travel, especially with somebody else, to a particular place or in order to be present at an eventto move or travel in a particular way or over a particular distanceto move in a particular way or while doing something else'",/ɡəʊ/,"The inauguration went well, She died from cancer, We went without water and food for 3 days, the story or argument runs as follows, The engine finally went, These ugly billboards have to go!, all systems are go, Can I go now?, This piece won't fit into the puzzle, We should go farther in this matter, How many times does 18 go into 54?, The washing machine won't go unless it's plugged in, How fast does your new car go?, Service runs all the way to Cranbury, The money had gone after a few days, How is it going?, This violinist is as good as Juilliard-trained violinists go, The speech has to go through several more drafts, He became annoyed when he heard the bad news, he took a crack at it, The children went hungry that day, All my money went for food and rent, Go away before I start to cry, Where do these books belong?, She went `Mmmmm', I start at eight in the morning, I plumped for the losing candidates, How does this song go again?, This door goes to the basement, Who rifled through my desk drawers?, it's my go, This flavor will blend with those in your dish, The first prize goes to Mary
'She went into her room and shut the door behind her.I have to go to Rome on business.She has gone to China (= is now in China or is on her way there).She has been to China (= she went to China and has now returned).Are you going home for Christmas?She has gone to see her sister this weekend.', ""Are you going to Dave's party?"", 'Who else is going?His dog goes everywhere with him.He invited her to go with him to the concert.', ""He's going too fast."", 'They went farther north into the mountains.We had gone about fifty miles when the car broke down.She crashed into a waiter and his tray of drinks went flying.The car went skidding off the road into a ditch.She went sobbing up the stairs.I tripped and went tumbling down the stairs.', ""Don't go charging in there!"", 'I must be going now.They came at six and went at nine.Has she gone yet?', ""He's been gone an hour (= he left an hour ago)."", 'When does the train go?to go on a journey/tour/trip/cruiseRichard has gone on leave for two weeks.to go on holidayto go on vacationto go to school/college/universityI have to go to hospital for an operation.I have to go to the hospital.to go to the cinemato go to the moviesto go to prison/jail (= to be sent there as punishment for a crime)He goes to work by bus.', ""I think you should go to the doctor's."", 'Do you go to church (= regularly attend church services)?I always go to the gym before work.She went on Facebook and changed her relationship status.To find out what the terms mean, go to the glossary.to go for a walkto go for a ride/drive/run/swimShall we go for a drink (= at a pub or bar) after work?to go swimming/fishing/joggingI have to go shopping this afternoon.', ""We're going sailing on Saturday."", 'We went walking on the beach.I want this memo to go to all managers.', ""Hasn't the time gone quickly?"", 'Half an hour went past while we were sitting there.The cruise went very quickly.Has your headache gone yet?I left my bike outside the library and when I came out again it had gone.Where does this road go?The trail goes north at this point.I want a rope that will go from the top window to the ground.This dictionary goes on the top shelf.Where do you want the piano to go (= be put)?', ""My clothes won't all go in that one suitcase."", ""He tried to push his hand through the gap but it wouldn't go."", '‘How did the interview go?’ ‘It went well, thank you.’Did everything go smoothly?', ""How's it going (= is your life enjoyable, successful, etc. at the moment)?"", 'The way things are going, the company will be bankrupt by the end of the year.She went to sleep.The US and Mexico went to war in 1846.The law went into effect on 1 August.Shares went on sale this morning.', ""They're threatening to go on strike again."", 'That colour has gone out of fashion.to go crazy/mad/nuts/insane', ""She's beginning to go blind."", 'He suddenly went quiet.The company went bankrupt last year.The two little girls went missing over a week ago.Her hair is going grey.The children went wild with excitement.to go naked/barefootShe cannot bear the thought of children going hungry.They went for two weeks without receiving any news.', ""Pippa's absence went unnoticed."", 'Police are worried that many crimes go unreported.In these traditional stories, no crime goes unpunished.Customer service calls went unanswered.The gun went ‘bang’.She went like this with her hand.The whistle went for the end of the game.3 into 12 goes 4 times.7 into 15 won’t go.7 into 15 doesn’t go.7 won’t go into 15.Does this jacket go with this skirt?Those colours don’t really go (together).How does that song go?I forget how the next line goes.', ""The story goes that she's been married five times."", 'I asked ‘How much?’ and he goes, ‘Fifty’ and I go, ‘Fifty? You must be joking!’', ""I'll say ‘One, two, three, go!’ as a signal for you to start."", ""As soon as he gets here we're ready to go."", ""This clock doesn't go."", 'What makes it go?The old sofa will have to go.', ""He's useless—he'll have to go."", 'Her sight is beginning to go.His mind is going (= he is losing his mental powers).I was driving home when my brakes went.', ""You can't take your money with you when you go."", ""I don't know where the money goes!"", 'Most of my salary goes on the rent.The money will go to finance a new community centre.', ""We won't let the house go for less than $200\u2009000."", 'There was usually some bread going cheap (= being sold cheaply) at the end of the day.', ""He's offered £3\u2009000 for the car and I don't think he'll go any higher."", ""I'll go to $1\u2009000 but that's my limit."", 'This all goes to prove my theory.', ""It (= what has just happened) just goes to show you can't always tell how people are going to react."", ""There just aren't any jobs going in this area."", 'Do you need to go, Billy?', ""We're going to buy a house when we've saved enough money."", ""I think I'm going to faint."", ""If the drought continues there's going to be a famine."", 'I only have one exam to go.Two pizzas to go.'","Spell, Tour, Go","Malfunction, Come, Stay_in_place"
42299,Gone,Adjective,"of Go
p. p. of Go.
'used uphaving left a place; away from a placeused to say that a particular situation no longer existshaving been pregnant for the length of time mentioned'",/ɡɒn/,"The inauguration went well, he is deceased, She died from cancer, We went without water and food for 3 days, the story or argument runs as follows, The engine finally went, These ugly billboards have to go!, gone with the wind, Can I go now?, This piece won't fit into the puzzle, We should go farther in this matter, How many times does 18 go into 54?, The washing machine won't go unless it's plugged in, How fast does your new car go?, Service runs all the way to Cranbury, The money had gone after a few days, How is it going?, This violinist is as good as Juilliard-trained violinists go, The speech has to go through several more drafts, He became annoyed when he heard the bad news, bygone days, The children went hungry that day, All my money went for food and rent, Go away before I start to cry, Where do these books belong?, we are gone geese, She went `Mmmmm', I start at eight in the morning, I plumped for the losing candidates, How does this song go again?, This door goes to the basement, Who rifled through my desk drawers?, This flavor will blend with those in your dish, The first prize goes to Mary
""‘Where's the coffee?’ ‘It's all gone.’"", '‘Is Tom here?’ ‘No, he was gone before I arrived.’The days are gone when you could leave your door unlocked at night.', ""She's seven months gone."", 'How far gone are you?'","Move, Travel, Go","Malfunction, Come, Stay_in_place"
42300,Going,Noun,"of Go
The act of moving in any manner; traveling; as, the going is bad.
Departure.
Pregnancy; gestation; childbearing.
Course of life; behavior; doings; ways.
'an act of leaving a placethe speed with which somebody does something; how difficult it is to do somethingthe condition of the ground, especially in horse racing'",/ˈɡəʊɪŋ/,"The inauguration went well, She died from cancer, We went without water and food for 3 days, the story or argument runs as follows, The engine finally went, These ugly billboards have to go!, a going concern, Can I go now?, This piece won't fit into the puzzle, We should go farther in this matter, thousands mourned his passing, How many times does 18 go into 54?, The washing machine won't go unless it's plugged in, How fast does your new car go?, Service runs all the way to Cranbury, The money had gone after a few days, How is it going?, This violinist is as good as Juilliard-trained violinists go, The speech has to go through several more drafts, He became annoyed when he heard the bad news, The children went hungry that day, All my money went for food and rent, Go away before I start to cry, persuading him was easy going, Where do these books belong?, She went `Mmmmm', I start at eight in the morning, I plumped for the losing candidates, How does this song go again?, This door goes to the basement, Who rifled through my desk drawers?, This flavor will blend with those in your dish, The first prize goes to Mary
'We were all sad at her going.She did not notice the coming and going of people now.Walking four miles in an hour is pretty good going for me.She had her own company by 25—not bad going!It was hard going getting up at five every morning.Even with everyone working overtime, it’s still pretty slow going.The going is good to firm.The path was rough going, even in daylight.'","Going_away, Departure, Going","Malfunction, Come, Stay_in_place"
42485,Good,Adjective,"Possessing desirable qualities; adapted to answer the end designed; promoting success, welfare, or happiness; serviceable; useful; fit; excellent; admirable; commendable; not bad, corrupt, evil, noxious, offensive, or troublesome, etc.
Possessing moral excellence or virtue; virtuous; pious; religious; -- said of persons or actions.
Kind; benevolent; humane; merciful; gracious; polite; propitious; friendly; well-disposed; -- often followed by to or toward, also formerly by unto.
Serviceable; suited; adapted; suitable; of use; to be relied upon; -- followed especially by for.
Clever; skillful; dexterous; ready; handy; -- followed especially by at.
Adequate; sufficient; competent; sound; not fallacious; valid; in a commercial sense, to be depended on for the discharge of obligations incurred; having pecuniary ability; of unimpaired credit.
Real; actual; serious; as in the phrases in good earnest; in good sooth.
Not small, insignificant, or of no account; considerable; esp., in the phrases a good deal, a good way, a good degree, a good share or part, etc.
Not lacking or deficient; full; complete.
Not blemished or impeached; fair; honorable; unsullied; as in the phrases a good name, a good report, good repute, etc.
That which possesses desirable qualities, promotes success, welfare, or happiness, is serviceable, fit, excellent, kind, benevolent, etc.; -- opposed to evil.
Advancement of interest or happiness; welfare; prosperity; advantage; benefit; -- opposed to harm, etc.
Wares; commodities; chattels; -- formerly used in the singular in a collective sense. In law, a comprehensive name for almost all personal property as distinguished from land or real property.
Well, -- especially in the phrase as good, with a following as expressed or implied; equally well with as much advantage or as little harm as possible.
To make good; to turn to good.
To manure; to improve.
'of high quality or an acceptable standardpleasant; that you enjoy or wantsensible, logical or strongly supporting what is being discussedshowing or getting approval or respectable to do something wellable to use something or deal with people wellmorally right; behaving in a way that is morally rightfollowing strictly a set of rules or principleswilling to help; kind to other people'",/ɡʊd/,"good music, we all had a good time, adept in handicrafts, good taste, a good friend, had a good workout, the meat is still good, he was soundly defeated, the children behaved well, gives full measure, good news from the hospital, a good investment, all respectable companies give guarantees, good looks, good teeth, an arms limitation agreement beneficial to all countries, a good dollar bill, weigh the good against the bad, beneficial effects of a balanced diet, the law is effective immediately, a genuinely good person, a good time to plant tomatoes, there is much good to be found in people, it's a good thing that I wasn't there, for your own good
'a good bookgood foodThe piano was in really good condition.Your work is just not good enough.The results were pretty good.Sorry, my English is not very good.', ""They've done a reasonably good job."", 'Keep up the good work!', ""It's a good way to make friends."", 'The sound and picture are both of good quality.Things are looking good at the moment.', ""You'll never marry her—she's much too good for you."", 'Did you have a good time in London?This is very good news.', ""Let's hope we have good weather tomorrow."", ""It's good to see you again."", 'There are loads of good things about working here.We are still friends, though, which is good.Thank you, good question.', ""Yes, that's a good point."", 'I have good reason to be suspicious.What a good idea!This is a good example of what I mean.The play had good reviews.The hotel has a good reputation.He comes from a good family.a good playera good actor/cookto be good at languages/your jobNick has always been good at finding cheap flights.', ""She's good with her hands (= able to make things, etc.)."", ""He's very good with children."", ""She's good with figures."", 'She has tried to lead a good life.', ""I took Sarah's children to school so I've done my good deed for the day."", 'Giving her that money was a good thing to do.He is a very good man.She prayed that God would make her a better person.It is good practice to supply a written report to the buyer.She was a good Catholic girl.', ""You've always been such a good friend."", 'He was very good to me when I was ill.She looked into it for me, which was very good of her.It was very good of you to come.I had to take a week off work but my colleagues were very good about it.', ""You can stay up late if you're good."", ""Get dressed now, there's a good girl."", ""‘That's a good dog,’ I said, patting its head."", 'Can you speak into my good ear?', ""I don't feel too good today."", ""‘How are you?’ ‘I'm good.’ (= used as a general reply to a greeting)"", ""Living so close to a chemicals factory can't be good."", ""Too much sun isn't good for you."", 'Vegetables are good for you.policies that are good for businessThe deal will be good for the country as a whole.', ""It's probably good for you to get some criticism now and then."", ""Shut your mouth, if you know what's good for you (= used as a threat)."", 'Now is a good time to buy a house.Do you really think this is a good use of your time?Students are not allowed to miss classes without good reason.She would be good for the job.', ""Can we change our meeting? Monday isn't good (= convenient) for me."", 'This is as good a place as any to spend the night.', ""‘Dinner's ready.’ ‘Good—I'm starving.’"", '‘I got the job.’ ‘Oh, good.’', ""Good, I think we've come to a decision."", 'Good old Jack!', ""‘I've ordered some drinks.’ ‘Good man!’"", 'Good heavens!Good God!a good number of peopleThe kitchen is a good size.We spent a good while (= quite a long time) looking for the house.He devoted a good deal of (= a lot of) attention to the problem.', ""There's a good chance (= it is likely) that I won't be here next year."", 'We waited for a good hour.', ""It's a good three miles to the station."", 'We had a good laugh about it afterwards.', ""You'll feel better after a good sleep."", 'a good story/joke ', ""That's a good one!"", ""You're good for (= you will live) a few years yet."", 'The ticket is good for three months.', ""He's always good for a laugh."", 'Bobby should be good for a few drinks.'","Good, Goodness","Evilness, Evil, Bad"
42504,Goodness,Noun,"The quality of being good in any of its various senses; excellence; virtue; kindness; benevolence; as, the goodness of timber, of a soil, of food; goodness of character, of disposition, of conduct, etc.
'the quality of being goodthe part of something that has a useful effect on somebody/something, especially somebody’s health'",/ˈɡʊdnəs/,"weigh the good against the bad, there is much good to be found in people
'the essential goodness of human natureevidence of God’s goodness', ""At least have the goodness (= good manners) to look at me when I'm talking to you."", 'We like to think that goodness exists in everyone.These vegetables have had all the goodness boiled out of them.Branches pruned from the trees are shredded so the goodness goes back into the soil.God knows what else they might find.‘Where are they?’ ‘Goodness knows.’', ""She ought to pass the exam—goodness knows she's been working hard enough.""","Good, Goodness","Bad, Badness, Evil"
42506,Goods,Noun,"See Good, n., 3.
'things that are produced to be soldpossessions that can be movedthings (not people) that are transported by railway or road'",/ɡʊdz/,"weigh the good against the bad, for your own good, there is much good to be found in people
'to produce/buy/sell goodsmanufactured/imported goodsluxury goodselectrical/sporting goodscheap/expensive goodsleather/cotton goodstax on goods and servicesincreases in the prices of goodsHe was accused of handling stolen goods.In 1872 Ann loaded her five children and her household goods onto a wagon and travelled north.The plastic bag contained all his worldly goods (= everything he owned).A goods train was derailed last night.You need a special licence to drive a heavy goods vehicle.'","Good, Goodness","Evilness, Evil, Bad"
42651,Govern,Verb,"To direct and control, as the actions or conduct of men, either by established laws or by arbitrary will; to regulate by authority.
To regulate; to influence; to direct; to restrain; to manage; as, to govern the life; to govern a horse.
To require to be in a particular case; as, a transitive verb governs a noun in the objective case; or to require (a particular case); as, a transitive verb governs the objective case.
To exercise authority; to administer the laws; to have the control.
'to legally control a country or its people and be responsible for introducing new laws, organizing public services, etc.to control or influence somebody/something or how something happens, functions, etc.if a word governs another word or phrase, it affects how that word or phrase is formed or used'",/ˈɡʌvn/,"His belief in God governs his conduct, most transitive verbs govern the accusative case in German, We cannot regulate the way people dress, Who is governing the country now?
'The country is governed by elected representatives of the people.He accused the opposition party of being unfit to govern.We need changes in the law governing school attendance.Prices are governed by market demand.All his decisions have been entirely governed by self-interest.'","Regulate, Regularise, Regularize",Deregulate
42687,Grace,Noun,"The exercise of love, kindness, mercy, favor; disposition to benefit or serve another; favor bestowed or privilege conferred.
The divine favor toward man; the mercy of God, as distinguished from His justice; also, any benefits His mercy imparts; divine love or pardon; a state of acceptance with God; enjoyment of the divine favor.
The prerogative of mercy execised by the executive, as pardon.
The same prerogative when exercised in the form of equitable relief through chancery.
Fortune; luck; -- used commonly with hard or sorry when it means misfortune.
Inherent excellence; any endowment or characteristic fitted to win favor or confer pleasure or benefit.
Beauty, physical, intellectual, or moral; loveliness; commonly, easy elegance of manners; perfection of form.
Graceful and beautiful females, sister goddesses, represented by ancient writers as the attendants sometimes of Apollo but oftener of Venus. They were commonly mentioned as three in number; namely, Aglaia, Euphrosyne, and Thalia, and were regarded as the inspirers of the qualities which give attractiveness to wisdom, love, and social intercourse.
The title of a duke, a duchess, or an archbishop, and formerly of the king of England.
Thanks.
A petition for grace; a blessing asked, or thanks rendered, before or after a meal.
Ornamental notes or short passages, either introduced by the performer, or indicated by the composer, in which case the notation signs are called grace notes, appeggiaturas, turns, etc.
An act, vote, or decree of the government of the institution; a degree or privilege conferred by such vote or decree.
A play designed to promote or display grace of motion. It consists in throwing a small hoop from one player to another, by means of two sticks in the hands of each. Called also grace hoop or hoops.
To adorn; to decorate; to embellish and dignify.
To dignify or raise by an act of favor; to honor.
To supply with heavenly grace.
To add grace notes, cadenzas, etc., to.
'an attractive quality of movement that is smooth and done with control; a simple and beautiful qualitya quality of behaviour that is polite and pleasant and deserves respectways of behaving that people think are polite and acceptableextra time that is given to somebody to enable them to pay a bill, finish a piece of work, etc.'",/ɡreɪs/,"a place where the company of others must be accepted with good grace, God's grace is manifested in the salvation of sinners, Decorate the room for the party, the conception of grace developed alongside the conception of sin, a beautiful figure which she used in subtle movements of unparalleled grace, the victor's grace in treating the vanquished, their youngest son said grace, Flowers adorned the tables everywhere
'She moves with the natural grace of a ballerina.a debut album of uncommon grace and beautyHe conducted himself with grace and dignity throughout the trial.He was not particularly well versed in the social graces.', ""They've given me a month's grace to get the money."", 'the power of divine graceIt was only by the grace of God that they survived.', ""The mantra bestows Siva's grace upon the devotee."", ""Let's say grace."", 'Good Morning, Your Grace.Their Graces the Duke and Duchess of Kent.'","State_of_grace, Grace, Saving_grace",Unseemliness
42695,Gracious,Adjective,"Abounding in grace or mercy; manifesting love,. or bestowing mercy; characterized by grace; beneficent; merciful; disposed to show kindness or favor; condescending; as, his most gracious majesty.
Abounding in beauty, loveliness, or amiability; graceful; excellent.
Produced by divine grace; influenced or controlled by the divine influence; as, gracious affections.
'kind, polite and generous, especially to somebody of a lower social positionshowing the comfort and easy way of life that wealth can bringused as a very polite word for royal people or their actionsbeing kind and showing mercyused for expressing surprise'",/ˈɡreɪʃəs/,"our benignant king, thanks to the gracious gods, a nice gesture, gracious even to unexpected visitors
'a gracious ladya gracious smileLady Caroline was gracious enough to accept our invitation.He has not yet learned how to be gracious in defeat.gracious livingher gracious Majesty the QueenThe performance will take place in the gracious presence of HRH the Prince of Wales.a gracious act of GodGoodness gracious!', ""‘I hope you didn't mind my phoning you.’ ‘Good gracious, no, of course not.’""","Benignant, Gracious",Ungracious
42713,Gradual,Adjective,"Proceeding by steps or degrees; advancing, step by step, as in ascent or descent or from one state to another; regularly progressive; slow; as, a gradual increase of knowledge; a gradual decline.
An antiphon or responsory after the epistle, in the Mass, which was sung on the steps, or while the deacon ascended the steps.
A service book containing the musical portions of the Mass.
A series of steps.
'not steep'",/ˈɡrædʒuəl/,"a gradual increase in prices, a gradual slope
'a gradual change in the climateRecovery from the disease is very gradual.'",Gradual,"Sudden, Steep"
42851,Grant,Verb,"To give over; to make conveyance of; to give the possession or title of; to convey; -- usually in answer to petition.
To bestow or confer, with or without compensation, particularly in answer to prayer or request; to give.
To admit as true what is not yet satisfactorily proved; to yield belief to; to allow; to yield; to concede.
To assent; to consent.
The act of granting; a bestowing or conferring; concession; allowance; permission.
The yielding or admission of something in dispute.
The thing or property granted; a gift; a boon.
A transfer of property by deed or writing; especially, au appropriation or conveyance made by the government; as, a grant of land or of money; also, the deed or writing by which the transfer is made.
'to agree to give somebody what they ask for, especially formal or legal permission to do something'",/ɡrɑːnt/,"grant land, I grant you this much, he got the beer concession at the ball park, grant a degree, grant permission, the referee awarded a free kick to the team, grant a privilege
'My request was granted.the rights expressly granted by the terms of the leaseThe judge granted an injunction preventing the newspaper from printing the names.I was granted permission to visit the palace.She was granted a divorce.The court granted him leave to appeal.He was granted a licence to mine in the area.The bank finally granted me a £500 loan.The bank finally granted a £500 loan to me.These lands had been granted to the family in perpetuity.', ""She's a smart woman, I grant you, but she's no genius."", 'I grant you (that) it looks good, but it’s not exactly practical.'","Subsidization, Grant",Deny
42923,Grateful,Adjective,"Having a due sense of benefits received; kindly disposed toward one from whom a favor has been received; willing to acknowledge and repay, or give thanks for, benefits; as, a grateful heart.
Affording pleasure; pleasing to the senses; gratifying; delicious; as, a grateful present; food grateful to the palate; grateful sleep.
'feeling or showing thanks because somebody has done something kind for you or has done as you askedused to make a request, especially in a letter or in a formal situation'",/ˈɡreɪtfl/,"the grateful warmth of the fire, a grateful heart
'Thank you for doing this. I really am so grateful.We are very grateful to all those who contributed.She said she was grateful for the support shown by the community.I am extremely grateful to all the teachers for their help.She seems to think I should be grateful to have a job at all.', ""He was grateful that she didn't tell his parents about the incident."", 'Grateful thanks are due to the following people for their help…Kate gave him a grateful smile.I would be grateful if you could send the completed form back as soon as possible.I would be most grateful if you would keep this matter confidential.We would be grateful for any information you can give us.'","Grateful, Thankful",Ungrateful
42932,Gratify,Verb,"To please; to give pleasure to; to satisfy; to soothe; to indulge; as, to gratify the taste, the appetite, the senses, the desires, the mind, etc.
To requite; to recompense.
'to please or satisfy somebodyto satisfy a wish, need, etc.'",/ˈɡrætɪfaɪ/,'It gratified him to think that it was all his work.I was gratified by their invitation.He only gave his consent in order to gratify her wishes.',"Gratify, Satisfy",Dissatisfy
42990,Gravity,Noun,"The state of having weight; beaviness; as, the gravity of lead.
Sobriety of character or demeanor.
Importance, significance, dignity, etc; hence, seriousness; enormity; as, the gravity of an offense.
The tendency of a mass of matter toward a center of attraction; esp., the tendency of a body toward the center of the earth; terrestrial gravitation.
Lowness of tone; -- opposed to acuteness.
'the force that attracts objects in space towards each other, and that on the earth pulls them towards the centre of the planet, so that things fall to the ground when they are droppedextreme importance and a cause for worryserious behaviour, speech or appearance'",/ˈɡrævəti/,"the more remote the body the less the gravity
'Newton’s law of gravity', ""I don't think you realise the gravity of the situation."", 'Punishment varies according to the gravity of the offence.They were asked to behave with the gravity that was appropriate in a court of law.'","Gravity, Gravitational_attraction, Gravitation",Levity
43060,Green,Adjective,"Having the color of grass when fresh and growing; resembling that color of the solar spectrum which is between the yellow and the blue; verdant; emerald.
Having a sickly color; wan.
Full of life aud vigor; fresh and vigorous; new; recent; as, a green manhood; a green wound.
Not ripe; immature; not fully grown or ripened; as, green fruit, corn, vegetables, etc.
Not roasted; half raw.
Immature in age or experience; young; raw; not trained; awkward; as, green in years or judgment.
Not seasoned; not dry; containing its natural juices; as, green wood, timber, etc.
The color of growing plants; the color of the solar spectrum intermediate between the yellow and the blue.
A grassy plain or plat; a piece of ground covered with verdant herbage; as, the village green.
Fresh leaves or branches of trees or other plants; wreaths; -- usually in the plural.
pl. Leaves and stems of young plants, as spinach, beets, etc., which in their green state are boiled for food.
Any substance or pigment of a green color.
To make green.
To become or grow green.
'having the colour of grass or the leaves of most plants and treescovered with grass or other plantsnot yet ready to eatconnected with the protection of the environment; supporting the protection of the environment as a political principleyoung and without experiencebeing a pale colour, as if the person is going to vomit'",/ɡriːn/,"unripe fruit, The trees are greening, you're looking green, at that early age she had been gullible and in love, they went for a walk in the park, a green tree, the ball rolled across the green and into the bunker
'green grass/leaves/vegetableshis piercing green eyesWait for the light to turn green (= on traffic lights).green fields/pastures/hills', ""It's just two minutes' walk to the nearest public green space."", 'After the rains, the land was green with new growth.green tomatoesgreen energygreen politicsTry to adopt a greener lifestyle.the Green PartyThe new trainees are still very green.It was a rough crossing and most of the passengers looked distinctly green.'","Viridity, Green, Greenness",Ripe
43107,Gregarious,Adjective,"Habitually living or moving in flocks or herds; tending to flock or herd together; not habitually solitary or living alone.
'living in groups'",/ɡrɪˈɡeəriəs/,"he is a gregarious person who avoids solitude, gregarious bird species
'She’s very outgoing and gregarious.Hugh was a popular and gregarious man.'",Gregarious,Ungregarious
